wordCount,uniqueWords,numberOfRepeatedWords,ratioOfTotalWordsToUnique,DiffLemmas,DiffPOS,bigramsEntropy,trigramsEntropy,averageSetWordLength,WordsRhymes,RatioOfPOStoWords,readabilityMeasure,NumberOfUniqueWordsby1/freq,AvgUniqueness,percentageOfRepeatedWords,theUniquenessLvlOfTheRepeatedSongs,semantic_similarity,average_word_frequency,avg_word_similarity_hebrew,avg_word_similarity_english,word_similarity_large,MappedStyle
68,45,23,0.661764706,39,10,5.774898519,5.911744309,4.088888889,232,0.147058824,37.6,3,1232171.693,1.470588235,44642.857,0.66492444,0.001560117,0.413286299,0.483732879,0.86976963,6
123,96,27,0.780487805,92,11,6.826189079,6.852747535,3.625,58,0.089430894,17.57,9,478699.146,0.81300813,14124.294,0.6186848,0.000829458,0.459534228,0.344000816,0.85739845,6
72,40,32,0.555555556,38,7,5.402992894,5.597579003,4.125,66,0.097222222,12.785,21,3336692.34,2.777777778,601270.18,0.64506173,0.001763173,0.485455692,0.534440637,0.8620319,6
56,35,21,0.625,30,9,5.426636532,5.578780558,3.685714286,14,0.160714286,33.675,7,434902.379,3.571428571,334.693,0.733406,0.002945745,0.353826255,0.377745986,0.8701796,6
136,87,49,0.639705882,76,9,6.677746686,6.765606634,3.942528736,75,0.066176471,18.62,20,897846.461,1.470588235,674.926,0.6161493,0.002240481,0.428998381,0.321732998,0.864873,6
11,7,4,0.636363636,7,4,2.846439345,3.169925001,4.714285714,0,0.363636364,7,1,2869810.811,0,0,0.7554066,0.000109566,0.513946891,0.518031776,0.87977475,6
37,15,22,0.405405405,15,6,4.669925001,4.786425874,2,0,0.162162162,8.55,4,242393.859,5.405405405,49065.421,0.76686954,0.000991093,0.650400341,0.497223675,0.88711005,6
48,34,14,0.708333333,32,8,5.054380873,5.289760054,3.441176471,4,0.166666667,25.465,4,2212251.909,2.083333333,892.857,0.7030788,0.001566809,0.326101929,0.402111679,0.86879694,6
47,35,12,0.744680851,32,8,5.393127173,5.491853096,4.257142857,29,0.170212766,28.77,10,4928411.614,0,0,0.68084097,0.002546217,0.363090456,0.417591155,0.85964537,6
171,126,45,0.736842105,96,11,7.338802701,7.365376478,3.920634921,383,0.064327485,107.215,19,1441329.5,1.754385965,7575.886,0.5855705,0.001330456,0.427150637,0.322069585,0.86547685,6
79,44,35,0.556962025,42,12,5.733869526,5.945294495,3.181818182,15,0.151898734,41.925,5,213363.227,0,0,0.68479216,0.001680048,0.433493435,0.385106683,0.8682372,6
135,97,38,0.718518519,80,10,6.771240123,6.874831308,4.030927835,120,0.074074074,83.675,24,2158922.045,0.740740741,512820.513,0.6302295,0.001292245,0.302649647,0.326385707,0.8544343,6
73,58,15,0.794520548,51,10,6.031036113,6.121578105,4.103448276,28,0.136986301,42.3,17,2261727.64,1.369863014,49.02,0.6944436,0.003872275,0.501396179,0.432929903,0.8665019,6
133,89,44,0.669172932,83,11,6.565460173,6.669990632,4.235955056,179,0.082706767,85.385,13,1279925.915,2.255639098,4426.596,0.666028,0.002016405,0.431200802,0.373202264,0.8568099,6
42,40,2,0.952380952,38,8,5.308771517,5.321928095,3.625,7,0.19047619,26.945,3,1048320.519,0,0,0.73718274,0.001334799,0.691122055,0.443681955,0.86299866,6
82,54,28,0.658536585,51,5,5.932201237,6.078055907,3.703703704,42,0.06097561,56.485,9,1514061.638,0,0,0.60585743,0.00092757,0.425587177,0.386908323,0.8582966,6
126,105,21,0.833333333,94,11,6.965784285,6.95419631,3.742857143,112,0.087301587,75.065,11,642601.276,0.793650794,436.681,0.6329938,0.001552904,0.500406206,0.367267758,0.861684,6
78,52,26,0.666666667,49,8,5.695357969,5.800559092,3.807692308,24,0.102564103,5.51,12,846869.216,1.282051282,131.752,0.6788695,0.001819285,0.470686525,0.384233654,0.8651131,6
44,21,23,0.477272727,17,8,4.728590336,4.963745994,3.095238095,34,0.181818182,19.65,0,31223.367,2.272727273,478.469,0.73074853,0.002652172,0.396956295,0.416133344,0.8939384,6
127,58,69,0.456692913,50,8,6.322285281,6.565784285,3.534482759,412,0.062992126,78.1,2,140728.188,3.149606299,42933.467,0.6723372,0.001183088,0.400871724,0.347408205,0.8631735,6
99,35,64,0.353535354,35,10,5.314736921,6.122957559,3.8,25,0.101010101,47.3,18,315301.359,3.03030303,451380.965,0.61558425,0.002055754,0.495706171,0.312214732,0.87549424,6
70,46,24,0.657142857,42,8,5.883745109,6.017538025,3.760869565,61,0.114285714,11.315,6,552180.921,1.428571429,39840.637,0.66695315,0.00047492,0.498112381,0.423110545,0.8605167,6
41,37,4,0.902439024,33,5,5.271928095,5.285402219,3.837837838,16,0.12195122,26.24,9,1783405.621,0,0,0.5893676,0.000180456,0.488837421,0.440765202,0.8546915,6
65,52,13,0.8,48,6,5.96875,5.977279923,3.673076923,20,0.092307692,34.65,7,1069248.952,0,0,0.62974167,0.001972908,0.352201492,0.394096196,0.8648753,6
49,41,8,0.836734694,38,5,5.543295834,5.554588852,4.024390244,20,0.102040816,29.96,10,2606096.361,0,0,0.7828035,0.000406207,0.592943549,0.383261919,0.8522448,6
83,64,19,0.771084337,56,7,6.259991029,6.315158645,4.375,47,0.084337349,10.61,22,3315374.815,0,0,0.6627321,0.000995148,0.37640211,0.430439323,0.8529054,6
93,65,28,0.698924731,64,10,6.075526294,6.336260129,4.461538462,176,0.107526882,57.685,10,1496240.136,2.150537634,39138.478,0.7116686,0.000479778,0.444223404,0.403856397,0.8608005,6
79,59,20,0.746835443,56,8,5.875145809,5.955098229,4.152542373,69,0.101265823,5.79,30,4188111.296,0,0,0.64651024,0.001976151,0.465661108,0.405817986,0.8494523,6
79,69,10,0.873417722,66,9,6.208479142,6.240812515,3.826086957,35,0.113924051,53.045,3,671334.515,0,0,0.7361113,0.00084066,0.480313867,0.354899883,0.85841966,6
91,78,13,0.857142857,66,7,6.469630874,6.475733431,3.730769231,34,0.076923077,13.7,16,3294825.123,0,0,0.6489786,0.00195057,0.495076209,0.44786796,0.85815966,6
70,52,18,0.742857143,42,9,5.876640399,5.969815782,4.173076923,68,0.128571429,45.84,16,3080338.103,0,0,0.667775,0.000813391,0.4538351,0.378484935,0.8599593,6
94,82,12,0.872340426,76,8,6.388621177,6.393127173,4.426829268,141,0.085106383,63.125,26,4807322.048,0,0,0.6812297,0.00133937,0.483257174,0.421814233,0.8543582,6
90,64,26,0.711111111,58,7,6.14807883,6.405398806,4.359375,183,0.077777778,50.205,11,961593.981,2.222222222,3402.888,0.66672,0.002513322,0.446862161,0.418702155,0.8642349,6
71,56,15,0.788732394,53,9,5.975641767,6.07953895,4.267857143,83,0.126760563,40.15,7,762126.703,1.408450704,223.714,0.7018048,0.000835455,0.495325238,0.368070096,0.8602884,6
68,55,13,0.808823529,50,11,6.006387698,6.044394119,3.636363636,53,0.161764706,39.405,11,1815451.426,1.470588235,833333.333,0.72033745,0.000816609,0.466423929,0.372974604,0.86026895,6
45,33,12,0.733333333,34,7,5.368522528,5.379753127,3.666666667,15,0.155555556,32.65,12,2509785.819,0,0,0.7962426,0.000650001,0.460990667,0.436279148,0.8644513,6
61,30,31,0.491803279,30,6,5.040223929,5.035185422,3.8,17,0.098360656,5.865,19,3921728.391,1.639344262,36363636.36,0.7950244,0.001268714,0.463447958,0.477593362,0.8567331,6
77,52,25,0.675324675,50,9,5.483378614,5.61476872,4,123,0.116883117,38,9,920375.019,1.298701299,223.714,0.76320696,0.001404041,0.463093609,0.389365345,0.86265206,6
45,34,11,0.755555556,34,9,5.323067982,5.379753127,3.617647059,16,0.2,9.95,11,2325324.641,0,0,0.68621063,0.000921958,0.468851089,0.417476416,0.8609845,6
27,25,2,0.925925926,24,5,4.700439718,4.64385619,3.84,4,0.185185185,15.765,4,3649291.086,0,0,0.80648524,0.001176952,0.520544112,0.467496336,0.861522,6
37,31,6,0.837837838,26,10,4.892147224,4.900711588,3.483870968,17,0.27027027,11.24,9,2834226.731,0,0,0.6783494,0.000871309,0.543126285,0.484725535,0.8582498,6
50,40,10,0.8,35,7,5.533077191,5.543295834,4.1,22,0.14,26.53,15,4882854.316,0,0,0.6641779,0.000734704,0.470443338,0.352423429,0.85605,6
77,56,21,0.727272727,53,8,5.826874882,5.962152024,4,27,0.103896104,16.14,16,3980092.263,0,0,0.6144213,0.001190912,0.429665923,0.376114756,0.85924715,6
56,45,11,0.803571429,40,8,5.454086986,5.592759956,3.755555556,25,0.142857143,33.85,6,1235776.618,3.571428571,63084.149,0.65251,0.001611782,0.356676996,0.40610978,0.8613178,6
108,39,69,0.361111111,36,8,5.441853435,5.748547459,3.435897436,63,0.074074074,4.6,4,1454299.837,5.555555556,3286.62,0.6994426,0.003263258,0.44376269,0.348084629,0.88123196,6
79,60,19,0.759493671,56,9,6.019313918,6.101138651,4.1,43,0.113924051,6.765,14,1454894.28,1.265822785,49.02,0.7094221,0.002238211,0.426503658,0.35443759,0.86214095,6
170,128,42,0.752941176,113,14,7.280970191,7.335711619,4.1328125,322,0.082352941,99.565,10,940765.387,0.588235294,223.714,0.7425629,0.001840584,0.321738422,0.313735157,0.8629127,13
223,126,97,0.565022422,110,10,7.012664177,7.161483727,3.952380952,267,0.044843049,10.61,3,60753.097,2.242152466,4065.087,0.52121353,0.002264928,0.307461649,0.319658875,0.8773281,13
93,60,33,0.64516129,56,10,6.055958152,6.227467442,3.716666667,32,0.107526882,52.895,8,1218744.132,2.150537634,25886.124,0.7568877,0.002298311,0.428359091,0.325225383,0.86690456,13
135,78,57,0.577777778,67,10,6.424298146,6.438741082,3.756410256,101,0.074074074,77.4,12,1078247.831,1.481481481,83.22,0.69677615,0.00212423,0.446611673,0.334046543,0.8712589,13
149,120,29,0.805369128,99,10,7.141885798,7.186066903,4.016666667,195,0.067114094,93.32,9,285242.758,0,0,0.64768314,0.001235826,0.398726612,0.374741822,0.8666701,13
124,72,52,0.580645161,62,10,6.385365521,6.53512535,3.819444444,111,0.080645161,65.25,2,106063.788,2.419354839,362.113,0.6416245,0.003149653,0.386253148,0.329385489,0.86920476,13
40,33,7,0.825,30,6,5.131556065,5.195295934,3.878787879,16,0.15,23.13,5,586898.578,0,0,0.7504126,0.001934555,0.359143019,0.414504558,0.865471,13
79,66,13,0.835443038,60,10,6.157197091,6.214838489,3.848484848,29,0.126582278,28.405,3,371634.581,0,0,0.74976885,0.001317749,0.452323854,0.32508111,0.8627941,13
91,79,12,0.868131868,71,10,6.42518643,6.430789611,4.025316456,24,0.10989011,54.44,14,1965231.658,1.098901099,1547.988,0.7314516,0.00215087,0.552874386,0.363535643,0.86206055,13
85,49,36,0.576470588,46,9,5.632632452,5.720777232,3.734693878,70,0.105882353,42.9,2,220931.479,2.352941176,185.821,0.6971338,0.001928996,0.447933435,0.337002754,0.8700248,13
88,53,35,0.602272727,48,9,5.960184875,6.007660104,3.886792453,41,0.102272727,54.745,4,455696.476,1.136363636,1512.859,0.7288984,0.00179125,0.427114189,0.353596151,0.8710431,13
93,60,33,0.64516129,51,9,6.197475,6.266036398,4.333333333,71,0.096774194,53.045,8,627683.274,1.075268817,49.02,0.6436343,0.002664301,0.404270798,0.36089772,0.8739567,13
55,40,15,0.727272727,37,8,5.384517132,5.50150536,4.4,23,0.145454545,30.87,5,850881.773,0,0,0.78490067,0.002510182,0.364178181,0.362547427,0.8665954,13
67,44,23,0.656716418,39,10,5.639017036,5.764600313,3.909090909,49,0.149253731,10.725,10,1400050.133,0,0,0.70651066,0.002158453,0.428855568,0.447282642,0.86655843,13
78,53,25,0.679487179,51,9,5.867372417,5.93213804,4.358490566,52,0.115384615,52.65,16,1751935.876,2.564102564,6906112.809,0.5332653,0.00133391,0.409335464,0.340266317,0.85206425,13
125,67,58,0.536,61,8,6.099357601,6.243327513,3.611940299,61,0.064,10.515,5,229390.344,3.2,883.576,0.61623675,0.001690981,0.411945522,0.361430109,0.86813986,13
119,40,79,0.336134454,36,8,5.747049829,5.827629677,3.925,99,0.067226891,4.75,4,406464.183,5.042016807,8485.056,0.50738096,0.002520219,0.43602854,0.399571359,0.8731121,13
86,57,29,0.662790698,53,8,6.034399136,6.207677244,3.719298246,80,0.093023256,51.95,4,248812.93,4.651162791,14245.987,0.7148941,0.002858642,0.445522606,0.403221637,0.8648225,13
66,41,25,0.621212121,39,8,5.568371275,5.78125,3.512195122,16,0.121212121,40.53,2,154750.847,3.03030303,1954.452,0.80005,0.001659963,0.379159123,0.385275453,0.87134826,13
77,59,18,0.766233766,55,9,5.916094869,6.020690151,3.847457627,18,0.116883117,40.335,5,1034250.565,3.896103896,86927.957,0.746295,0.00262295,0.418211639,0.328881264,0.8655356,13
91,64,27,0.703296703,57,11,6.097300041,6.175116717,4.109375,63,0.120879121,51.8,3,267463.806,0,0,0.7128862,0.001919204,0.43500936,0.336631745,0.87484545,13
102,83,19,0.81372549,78,11,6.539399602,6.56385619,4.084337349,53,0.107843137,58.37,2,443487.517,0,0,0.76649874,0.002130161,0.420412481,0.333442867,0.861928,13
141,71,70,0.503546099,67,9,6.369536389,6.500236037,3.887323944,117,0.063829787,18.955,10,454185.415,2.836879433,25187.416,0.6617537,0.002132231,0.409444094,0.324478656,0.86937404,13
109,74,35,0.678899083,69,9,6.340490396,6.386326799,4.067567568,117,0.082568807,64.265,5,218329.465,0.917431193,70.922,0.7277883,0.002042157,0.401107788,0.35158205,0.8642281,13
77,48,29,0.623376623,42,10,5.770760902,5.84542019,3.5,66,0.12987013,37.6,0,28584.16,2.597402597,7427.314,0.71856546,0.003474284,0.352717906,0.383629173,0.87778723,13
80,58,22,0.725,48,8,6.041060653,6.163482026,3.931034483,49,0.1,40.925,6,391569.619,2.5,1451.375,0.7599939,0.002341705,0.43823427,0.391679406,0.87772053,13
94,61,33,0.64893617,59,11,5.932638683,6.072368749,3.901639344,51,0.117021277,53.44,4,246464.823,3.191489362,2493.721,0.70495397,0.001897568,0.418153763,0.355331391,0.8667037,13
130,82,48,0.630769231,81,10,6.60812648,6.703125,3.93902439,54,0.076923077,70.65,13,377589.013,1.538461538,3452.343,0.6866722,0.002125279,0.435418159,0.307202995,0.86108947,13
37,34,3,0.918918919,31,8,5.169925001,5.129283017,3.970588235,13,0.216216216,18.985,1,207140.373,0,0,0.76580036,0.001319213,0.355060339,0.364883631,0.86706287,13
132,103,29,0.78030303,92,12,6.86548407,6.930060121,4.349514563,321,0.090909091,64.985,11,785581.905,0,0,0.6366657,0.001843799,0.382870197,0.317189366,0.8600594,13
129,50,79,0.387596899,47,9,5.758336305,6.032596671,4.26,118,0.069767442,80.74,21,1697194.185,2.325581395,1648.543,0.5960523,0.005059184,0.448189944,0.357128382,0.8665345,13
164,120,44,0.731707317,111,8,7.127869259,7.204047534,3.966666667,118,0.048780488,88.18,8,199494.288,0.609756098,478.469,0.6849548,0.001671269,0.410083771,0.324418694,0.8683139,13
134,72,62,0.537313433,66,8,6.260637018,6.479481809,4.041666667,73,0.059701493,7.425,3,136112.859,3.731343284,9739.672,0.6016722,0.00118358,0.305204511,0.331021369,0.8665537,13
143,76,67,0.531468531,71,9,6.355880528,6.657281849,4.276315789,110,0.062937063,82.84,24,825692.16,2.097902098,484310.265,0.5685264,0.001195398,0.380161047,0.326142579,0.85806614,13
130,83,47,0.638461538,75,9,6.695297895,6.828125,3.843373494,110,0.069230769,62.155,8,665101.481,3.076923077,17609.18,0.65199697,0.002845744,0.437770307,0.299649149,0.8640773,13
87,64,23,0.735632184,59,9,6.356497313,6.385861524,4.109375,48,0.103448276,48.94,5,538145.867,2.298850575,126.321,0.7565362,0.0026889,0.472850859,0.371338546,0.8717219,13
96,56,40,0.583333333,55,9,5.769855608,5.937567575,4.053571429,76,0.09375,34.25,9,330326.188,2.083333333,1050.36,0.6847997,0.002516683,0.446904838,0.3999134,0.87362397,13
78,64,14,0.820512821,61,10,6.101138651,6.195295934,3.921875,53,0.128205128,47.345,6,829435.936,0,0,0.7510153,0.001574095,0.435501009,0.357066572,0.8601016,13
73,41,32,0.561643836,38,7,5.531036113,5.67087388,4.195121951,43,0.095890411,42.125,8,238604.382,1.369863014,49.02,0.72036487,0.002867567,0.392224193,0.341474324,0.8664163,13
146,94,52,0.643835616,80,9,6.85746159,6.919925001,4.085106383,126,0.061643836,14.89,9,816983.266,1.369863014,1368.596,0.6820775,0.003130254,0.439618915,0.332077563,0.86987853,13
82,65,17,0.792682927,60,9,6.142319139,6.146928095,4.046153846,40,0.109756098,3.59,3,255132.777,0,0,0.5967964,0.002738722,0.41282317,0.352786392,0.8654517,13
109,51,58,0.467889908,42,7,5.66229491,5.732121192,4.098039216,121,0.064220183,66.68,7,759991.329,3.669724771,39115.335,0.6511137,0.002023656,0.438445151,0.354836553,0.8724764,13
147,117,30,0.795918367,105,11,7.088763686,7.166115987,4.230769231,202,0.074829932,77.91,14,655223.421,2.040816327,69574.085,0.68618715,0.001256493,0.315793008,0.310801953,0.86200964,13
156,87,69,0.557692308,82,10,6.630963115,6.708344982,4.275862069,179,0.064102564,45.14,20,1866712.587,0.641025641,49.02,0.45124123,0.001886897,0.314685583,0.327103198,0.8655898,13
114,62,52,0.543859649,59,11,5.784261706,6.119680368,4.016129032,52,0.096491228,24.1,6,798558.382,0.877192982,2040.816,0.6390341,0.000969069,0.382944584,0.30481869,0.863096,13
106,75,31,0.70754717,71,13,6.411631827,6.49832866,3.893333333,47,0.122641509,27.915,9,531474.737,0,0,0.6964334,0.001698215,0.439496845,0.357803971,0.87104225,13
80,52,28,0.65,51,10,5.619741507,5.855789719,3.865384615,27,0.125,7.035,5,208013.615,2.5,158371.94,0.7142371,0.001905538,0.378021896,0.342058539,0.86440986,13
71,56,15,0.788732394,52,8,6.07214016,6.07953895,4.089285714,25,0.112676056,37.22,10,1508919.495,1.408450704,49.02,0.7917389,0.003626834,0.459486842,0.407822132,0.86600375,13
144,77,67,0.534722222,68,9,6.483263732,6.600451345,4.025974026,98,0.0625,87.875,9,258846.38,3.472222222,338.222,0.63250834,0.002664014,0.41411382,0.323118746,0.8715514,13
64,46,18,0.71875,43,8,5.755057701,5.825164052,3.760869565,34,0.125,33.485,3,390609.97,0,0,0.72908914,0.002529431,0.457628071,0.399722964,0.8639763,13
108,91,17,0.842592593,85,10,6.722775398,6.727920455,4.373626374,117,0.092592593,8.32,12,555958.126,0,0,0.68274015,0.001557289,0.45312804,0.355663031,0.8592964,13
88,70,18,0.795454545,62,9,6.342312605,6.403008941,4.285714286,36,0.102272727,46.17,6,896977.507,1.136363636,49.02,0.7275351,0.002361501,0.406395227,0.321122885,0.86630726,13
153,94,59,0.614379085,77,9,6.734769619,6.801318647,3.840425532,164,0.058823529,37.115,6,863867.567,1.307189542,1132.265,0.6522387,0.001595459,0.407366246,0.358555436,0.8673976,13
105,82,23,0.780952381,75,10,6.623516641,6.647665576,4.231707317,91,0.095238095,61.935,4,230955.09,0,0,0.7000016,0.002143307,0.399320215,0.380094051,0.86780834,13
84,59,25,0.702380952,52,9,6.134075576,6.186820297,3.847457627,24,0.107142857,47.43,6,1409881.142,1.19047619,363.636,0.7513284,0.002612564,0.442075938,0.375896454,0.8737848,13
86,62,24,0.720930233,58,10,6.273981818,6.335711619,4.112903226,47,0.11627907,43.105,5,589294.55,0,0,0.6937013,0.002700342,0.396440983,0.325296581,0.8689618,13
79,49,30,0.620253165,45,9,6.025598853,6.240812515,4.020408163,36,0.113924051,43.69,13,2510667.635,2.53164557,362.433,0.78678095,0.000917733,0.395121485,0.314895838,0.860691,13
119,56,63,0.470588235,49,9,6.011838918,6.289168138,4.160714286,94,0.075630252,56.29,9,192889.88,0.840336134,8547.009,0.6415795,0.00113954,0.465423852,0.336366653,0.8621226,13
138,80,58,0.579710145,69,9,6.484893397,6.572756959,3.8,280,0.065217391,77.03,3,105392.768,2.173913043,3556.796,0.5851454,0.001568231,0.414885759,0.31548965,0.8700119,13
80,70,10,0.875,58,9,6.253147837,6.285402219,3.942857143,53,0.1125,42.105,10,932365.631,0,0,0.76322985,0.001125066,0.43004784,0.351889402,0.8667294,13
94,68,26,0.723404255,63,10,6.410126553,6.480083695,3.852941176,45,0.106382979,53.69,6,274654.05,0,0,0.7089906,0.002745941,0.429678768,0.405533761,0.87023133,13
122,84,38,0.68852459,76,9,6.477326692,6.62543695,4,54,0.073770492,14.44,6,327795.27,2.459016393,66648.072,0.4893651,0.002784053,0.316871166,0.351498216,0.8644183,13
86,61,25,0.709302326,56,12,5.835344024,5.966431262,3.62295082,21,0.139534884,39.79,5,281958.962,2.325581395,32145.425,0.6612021,0.001099283,0.431772232,0.373035252,0.86280715,13
56,46,10,0.821428571,46,6,5.635905168,5.643776391,4.282608696,44,0.107142857,33.92,7,856702.07,0,0,0.72039616,0.001343594,0.488959193,0.399436653,0.858261,13
105,77,28,0.733333333,66,9,6.577796569,6.686500527,4.311688312,197,0.085714286,58.555,7,549447.663,0.952380952,147.929,0.70428073,0.001406848,0.400107712,0.338268131,0.8619472,13
113,76,37,0.672566372,67,10,6.543874788,6.686307758,4.052631579,107,0.088495575,64.78,8,456101.654,2.654867257,9454.165,0.6516491,0.002795945,0.406781405,0.339974284,0.86483014,13
97,60,37,0.618556701,53,8,6.001629167,6.127750345,4.116666667,89,0.082474227,59.81,13,1510988.258,1.030927835,490.196,0.708058,0.001172517,0.438998073,0.378725082,0.8626835,13
126,72,54,0.571428571,68,10,6.333627885,6.712260827,3.791666667,167,0.079365079,6.27,1,522810.812,2.380952381,1461.417,0.5788225,0.00401477,0.407703102,0.314410329,0.87718153,13
132,78,54,0.590909091,66,10,6.636476437,6.776213967,3.91025641,150,0.075757576,76.005,7,1672797.368,2.272727273,6986.029,0.6522765,0.001167009,0.449353904,0.313739836,0.8617832,13
88,67,21,0.761363636,59,9,6.26467022,6.347719551,4.119402985,31,0.102272727,47.035,10,508548.207,0,0,0.6334016,0.001283465,0.400821775,0.327108979,0.8606468,13
128,71,57,0.5546875,66,9,6.361837124,6.421724368,4,132,0.0703125,72.15,6,464210.986,3.125,1333.4,0.6971646,0.002493441,0.315805256,0.3602705,0.8656329,13
140,84,56,0.6,72,9,6.500236037,6.514321558,4.119047619,198,0.064285714,79.495,17,617584.842,0,0,0.5893312,0.001501629,0.405041426,0.314812213,0.8605029,13
99,77,22,0.777777778,70,10,6.525374257,6.579294285,3.922077922,62,0.101010101,22.74,6,303801.799,1.01010101,49.02,0.6708986,0.002379312,0.480367869,0.405254662,0.86566913,13
